id,Bacteroidetes,Firmicutes
10317.000001278,0.6112580279561768,0.3551190026445032
10317.000001281,0.10972460024957195,0.6021648916103195
10317.000001282,0.6422382671480145,0.21489169675090253
10317.000001284,0.2818565400843882,0.30738396624472575
10317.000001285,0.4213573006321883,0.5158047071368725
10317.000001286,0.6834061135371179,0.2827510917030568
10317.000001288,0.47985517294507357,0.41976735228410755
10317.000001291,0.0005058168942842691,0.9795987185972012
10317.000001294,0.6882898062342039,0.3049705139005897
10317.000001301,0.6245443499392467,0.11239368165249089
10317.000001302,0.3997613365155131,0.3524264120922832
10317.000001305,0.5928629359286294,0.3668559070018924
10317.000001307,0.1830106183635228,0.5546533416614616
10317.000001311,0.7316856330014224,0.2119487908961593
10317.000001312,0.6071271929824561,0.19035087719298247
10317.000001317,0.7258574007220217,0.19449458483754511
10317.000001321,0.4769012856831554,0.44911745478317716
10317.000001322,0.006288419416378153,0.9260934077580725
10317.000001327,0.5148453287735116,0.1294885745375408
10317.000001328,0.6083966056275123,0.36364448414470746
10317.000001331,0.6739613066920394,0.2787821122740247
10317.000001332,0.0726052471018914,0.736424649176327
10317.000001333,0.3747143945163747,0.45232984836945234
10317.000001334,0.016151985199943077,0.011811583890707272
10317.000001336,0.5443536404160475,0.43164933135215455
10317.000001346,0.2562954672635702,0.6089815332960269
10317.000001347,0.4690008025682183,0.45550762439807385
10317.000001350,0.11453961984695137,0.8052332757343865
10317.000001351,0.3160210789373608,0.6659423045580486
10317.000001352,0.6689917564996829,0.3212428662016487
10317.000001353,0.3955635491606715,0.5010791366906475
10317.000001354,0.20511000709723207,0.37196593328601846
10317.000001360,0.4209411925414931,0.5737313025066594
10317.000001362,0.34621389539422326,0.6028103044496487
10317.000001363,0.5349723651610444,0.4029921860110539
10317.000001364,0.14750221696718888,0.7862843629914277
10317.000001367,0.06884234453645072,0.1750284137035233
10317.000001374,0.5371380104204532,0.38071004483218224
10317.000001375,0.6222095020034345,0.3526044647967945
10317.000001377,0.8142570281124498,0.1716867469879518
10317.000001378,0.47275888717156106,0.4952666151468315
10317.000001379,0.6085672082717873,0.3317155518041781
10317.000001380,0.3086808287437713,0.6330972987149226
10317.000001384,0.7937153419593346,0.16598890942698707
10317.000001386,0.7945519348268839,0.1872029871011541
10317.000001390,0.3957835060678537,0.35503587563114536
10317.000001397,0.32941599712195707,0.5259623456049886
10317.000001398,0.45870977967982246,0.4916785544460295
10317.000001399,0.01675341574495771,0.7724463240078074
10317.000001401,0.7378171566653242,0.21949254933548126
10317.000001405,0.4703513909224012,0.03831137140068326
10317.000001408,0.61302734643397,0.3619623471210664
10317.000001411,0.5297645490892936,0.2928698356286095
10317.000001422,0.676029607136079,0.1395900550389068
10317.000001423,0.48999807036727344,0.4673570463755065
10317.000001427,0.53168735146554,0.3677053076313705
10317.000001432,0.2854650148316175,0.41720467632175884
10317.000001441,0.3717260091920926,0.6158702032227699
10317.000001446,0.39480644385669633,0.6042317864871364
10317.000001449,0.03168237417284941,0.7266893924202927
10317.000001450,0.281758189959934,0.28281876031110065
10317.000001451,0.6454720616570327,0.08513969171483622
10317.000001459,0.5315482502651113,0.3846765641569459
10317.000001477,0.5373467112597548,0.3188405797101449
10317.000001481,0.3482060043934586,0.5831584085916525
10317.000001482,0.369281045751634,0.44982698961937717
10317.000001487,0.5359635247045688,0.44086721875872337
10317.000001488,0.8483870967741935,0.13548387096774195
10317.000001492,0.32939362795477906,0.49654969901629714
10317.000001493,0.314839065407678,0.6140326693776277
10317.000001496,0.5742315238718116,0.39677349029867015
10317.000001497,0.44798389178584336,0.5333780783726574
10317.000001499,0.00857161990222996,0.051027924730462734
10317.000001500,0.3973336604915552,0.5315094262462684
10317.000001504,0.7695343330702447,0.1026045777426993
10317.000001509,0.5798612570948076,0.3805339499684675
10317.000001512,0.5359489393654965,0.46236155434578563
10317.000001513,0.7203122654256118,0.24921183005554723
10317.000001516,0.6770361990950227,0.3170814479638009
10317.000001519,0.8563522617901829,0.12800769971126083
10317.000001520,0.18159737105300758,0.7275325046435205
10317.000001521,0.5720453318942256,0.30077352041734123
10317.000001524,0.3272451746690062,0.654649864412187
10317.000001527,0.3532740501212611,0.6022635408245756
10317.000001528,0.3180785459266472,0.6570918532943849
10317.000001530,0.28543969245555023,0.513695338779433
10317.000001531,0.5931171222206486,0.3602889109191333
10317.000001534,0.32562683165092804,0.12048192771084337
10317.000001535,0.2273772622737726,0.7293270672932707
10317.000001540,0.39880444064901793,0.5637761043397251
10317.000001541,0.3802027338350484,0.5701889110735678
10317.000001543,0.11005910022916415,0.5963092509950548
10317.000001544,0.5741914825488312,0.4036503362151777
10317.000001545,0.6320727893090702,0.36209837930054023
10317.000001546,0.364557846906676,0.5141558895491087
10317.000001548,0.25384101536406145,0.7284569138276553
10317.000001549,0.57475317348378,0.3441466854724965
10317.000001551,0.582547605842115,0.36263634682935847
10317.000001552,0.6102372356884992,0.3779009798865395
10317.000001556,0.3411930673115679,0.6416767432486901
10317.000001558,0.16647166973090421,0.7982617416012034
10317.000001559,0.4733932843824767,0.43024502928801256
10317.000001565,0.5974606288485641,0.3281565037327666
10317.000001568,0.05433814359522537,0.025476572243007305
10317.000001570,0.5688739568657202,0.4005635634550775
10317.000001571,0.3214135169312913,0.5755936490094141
10317.000001573,0.787143803843605,0.1467196819085487
10317.000001574,0.4243231247225921,0.48076638555999407
10317.000001576,0.7055518836748182,0.29015201586252476
10317.000001579,0.22678731127360724,0.49513388394970803
10317.000001580,0.3154782608695652,0.6278956521739131
10317.000001583,0.5101257445400397,0.44235605559232294
10317.000001585,0.14949873306158423,0.770188388233998
10317.000001586,0.18427978244341775,0.7974735364641207
10317.000001589,0.01840776699029126,0.5623300970873787
10317.000001594,0.6992390176409546,0.29142165340712556
10317.000001595,0.33892022562449636,0.6224012892828364
10317.000001597,0.552818035426731,0.42206119162640904
10317.000001605,0.20307692307692307,0.34034871794871796
10317.000001611,0.6443768996960486,0.3126646403242148
10317.000001613,0.3245864540115308,0.5943746969125492
10317.000001614,0.4513256006628003,0.30903065451532724
10317.000001615,0.11428571428571428,0.1272108843537415
10317.000001616,0.381110700652629,0.5330624307351312
10317.000001618,0.6465284039675383,0.30155867576967665
10317.000001622,0.7091641917691981,0.2511667373780229
10317.000001626,0.0004918839153959665,0.010891715269482117
10317.000001632,0.3491022099447514,0.5256388121546961
10317.000001645,0.38193988712429455,0.2695891849324058
10317.000001646,0.19741309620048506,0.6141471301535975
10317.000001647,0.3465343225720206,0.5374640732571352
10317.000001649,0.41444201312910284,0.5773887673231218
10317.000001650,0.4517766497461929,0.5187514205621638
10317.000001651,0.35809581564584597,0.47129573478876086
10317.000001652,0.2887244450018813,0.5612692838329362
10317.000001654,0.14319768431806573,0.06555423122765197
10317.000001658,0.7965417867435158,0.14159462055715658
10317.000001659,0.04719430958563848,0.9327085920740658
10317.000001661,0.21634258572064718,0.7688140121715897
10317.000001669,0.24221425077449862,0.5009783140388064
10317.000001671,0.49124315031696575,0.2803266358654776
10317.000001678,0.49953868459206535,0.4793726110452089
10317.000001679,0.5884615384615385,0.2605769230769231
10317.000001684,0.3309746133644587,0.618908666472133
10317.000001685,0.6206494438464298,0.3292070326515967
10317.000001687,0.7123112906655327,0.2795024452477142
10317.000001688,0.6477611940298508,0.33559127439724457
10317.000001694,0.5600067756415685,0.39425764377064454
10317.000001699,0.41713933415536375,0.4918002466091245
10317.000001702,0.4833468724614135,0.31356620633631194
10317.000001704,0.8312975747919986,0.15622234023721013
10317.000001705,0.2717945089159355,0.2862298330031135
10317.000001711,0.3977929584866001,0.5539674198633736
10317.000001712,0.46748071979434447,0.4091259640102828
10317.000001713,0.5409567812108962,0.4292039657329868
10317.000001714,0.36917227259432583,0.5203860778005265
10317.000001724,0.5654085844551757,0.40491542342245124
10317.000001725,0.023305809351639225,0.9640396736209508
10317.000001726,0.2878473662380755,0.5309000414765658
10317.000001730,0.4446789055356264,0.5115003165224731
10317.000001731,0.25378704720087814,0.49637760702524697
10317.000001732,0.4888,0.3689142857142857
10317.000001734,0.2612869745718734,0.6440927175229199
10317.000001735,0.42680262199563,0.4180626365622724
10317.000001745,0.6969621513944223,0.24663844621513945
10317.000001747,0.3273337685349249,0.5953557773011284
10317.000001748,0.6144612144612145,0.35394875394875397
10317.000001749,0.3664359592503305,0.6162221012520414
10317.000001750,0.7655456852791879,0.23080583756345177
10317.000001751,0.7629057762068645,0.21244535392056552
10317.000001755,0.310342564641029,0.5900380627378922
10317.000001756,0.8503387803905939,0.1351135910721403
10317.000001759,0.4782771069338977,0.4450392132453629
10317.000001762,0.7200389736927574,0.2556024683338746
10317.000001763,0.6477811889478091,0.21602009489254814
10317.000001764,0.26223520818115414,0.7199902605308011
10317.000001765,0.1813285457809695,0.6960097295419008
10317.000001766,0.3257518796992481,0.16973684210526316
10317.000001769,0.3121301775147929,0.29516765285996055
10317.000001770,0.43559657218193804,0.022940013183915624
10317.000001772,0.5705952993652428,0.39629439011837364
10317.000001779,0.402676399026764,0.5757299270072993
10317.000001780,0.5299839780270085,0.3321889066910811
10317.000001782,0.08129425472797347,0.7623913238325715
10317.000001786,0.27493635732469335,0.6287896320296228
10317.000001792,0.5826902708427901,0.2722045695264034
10317.000001793,0.23483277742720635,0.6571711890381322
10317.000001794,0.48299161230195714,0.33818732525629075
10317.000001797,0.036382536382536385,0.9371101871101871
10317.000001798,0.1303800654417317,0.022904606091115026
10317.000001799,0.7128651762446853,0.22671787134823757
10317.000001801,0.6216702663786897,0.2156227501799856
10317.000001802,0.7314830295937135,0.19227553920749038
10317.000001803,0.16873869141422984,0.7634389774120119
10317.000001804,0.37024176954732513,0.15534979423868311
10317.000001805,0.2939950372208437,0.6288833746898264
10317.000001808,0.39919678714859436,0.5692484222604705
10317.000001811,0.01970108695652174,0.9395380434782609
10317.000001812,0.467172100075815,0.37391963608794543
10317.000001820,0.3137985924932976,0.6614862600536193
10317.000001826,0.4417866215071973,0.531541066892464
10317.000001827,0.5583298237169846,0.41092593706756514
10317.000001830,0.7203233031453891,0.20630051611646705
10317.000001832,0.6514894098991958,0.272737569373655
10317.000001833,0.2444974064208608,0.7005467545212393
10317.000001835,0.34961075725406937,0.5633404104741684
10317.000001842,0.43511645764013307,0.3869976964422831
10317.000001852,0.540953118946145,0.4103835722588144
10317.000001854,0.3697447447447447,0.5953453453453453
10317.000001860,0.15648412759712674,0.5137097397080405
10317.000001861,0.030224929709465793,0.9233833177132146
10317.000001862,0.021654786610123614,0.9455021203645222
10317.000001870,0.4381563593932322,0.5363671723064956
10317.000001874,0.4632063074901445,0.4978646517739816
10317.000001878,0.6832448824867323,0.2908263836239575
10317.000001879,0.3084673855400389,0.16192328089093158
10317.000001882,0.35513048635824435,0.5929715302491103
10317.000001884,0.5123394954922138,0.38548401784901193
10317.000001887,0.3242603550295858,0.5129191321499014
10317.000001892,0.3696371961958436,0.5797111659034871
10317.000001895,0.25219522156422297,0.6382479068817644
10317.000001897,0.09090909090909091,0.9047021943573668
10317.000001902,0.22050330033003301,0.7308168316831684
10317.000001903,0.4947908053580288,0.4535306763684472
10317.000001905,0.07845671035628576,0.8879453572087872
10317.000001907,0.5133177662563818,0.46804131871611193
10317.000001908,0.09935205183585313,0.5617950563954883
10317.000001911,0.3466933112133323,0.6455018475228113
10317.000001919,0.3599401346969319,0.523634322773759
10317.000001922,0.060404624277456645,0.9160404624277456
10317.000001923,0.10346588836191171,0.8776358993068223
10317.000001930,0.17374517374517376,0.7445797445797446
10317.000001934,0.4600659565596452,0.5254918312421819
10317.000001936,0.29541232533721024,0.6842339067926662
10317.000001939,0.240760891468182,0.7413452625639786
10317.000001940,0.1665098355513734,0.7408701886454273
10317.000001944,0.4409648751586966,0.5162082099026661
10317.000001947,0.6809854706253948,0.29500947567909036
10317.000001948,0.815278647463995,0.17649163610340818
10317.000001956,0.38955022892539726,0.5384325343388096
10317.000001960,0.5120516335389537,0.3997029929175234
10317.000001961,0.4481986783201876,0.24706885525474312
10317.000001962,0.43022541882291027,0.39856152969037806
10317.000001965,0.12628255722178375,0.824782951854775
10317.000001966,0.5769709027605073,0.383735389206665
10317.000001969,0.42734053497942387,0.5330504115226338
10317.000001978,0.5374878286270691,0.276394491584365
10317.000001979,0.47038724373576307,0.5032270311313591
10317.000001980,0.38704177323103156,0.3649981731823164
10317.000001985,0.5462296829203304,0.2840394351185718
10317.000001987,0.4585595738141584,0.4849912918758324
10317.000002005,0.37565884044082415,0.5864877815045519
10317.000002011,0.09408004446914953,0.8743746525847693
10317.000002013,0.1748094248094248,0.7335412335412336
10317.000002014,0.027233340210439445,0.9257272539715288
10317.000002019,0.25413005272407735,0.637609841827768
10317.000002020,0.2865953477747744,0.5723150721437545
10317.000002027,0.31910419865162537,0.5744943595220613
10317.000002028,0.23465533522190746,0.6927289896128423
10317.000002030,0.43438694999757976,0.5029769107894865
10317.000002033,0.3696791093647675,0.4768609473913993
10317.000002034,0.12436392104233071,0.8035564502600235
10317.000002035,0.7926556202418271,0.18674429019256605
10317.000002038,0.6270498203966891,0.12134936748399187
10317.000002042,0.2042325717633275,0.7613503222026948
10317.000002043,0.16875522138680032,0.7969924812030075
10317.000002044,0.2086378191969784,0.5796863453485508
10317.000002051,0.5293910319169767,0.4063833953397298
10317.000002052,0.3947276591694953,0.570313739174571
10317.000002059,0.4057594098732741,0.551115944770191
10317.000002060,0.4906645978794931,0.4319627618308767
10317.000002063,0.8362468783446307,0.1460934712807706
10317.000002064,0.23799100569108927,0.7442591634496757
10317.000002067,0.6589005634231765,0.31947616872239987
10317.000002071,0.11793263881865075,0.8133913219378982
10317.000002073,0.5172830465031124,0.4511534236543391
10317.000002079,0.18236647885088486,0.6609792873581462
10317.000002081,0.24805140488954794,0.664689555530208
10317.000002082,0.24580166995027677,0.6744535134628014
10317.000002087,0.5859893758300133,0.3552456839309429
10317.000002099,0.0864430410891495,0.8695152956614451
10317.000002100,0.08590126437511914,0.875659190545778
10317.000002109,0.03914078156312625,0.04271042084168337
10317.000002111,0.6508098891730605,0.3176470588235294
10317.000002112,0.2545831605143094,0.7199502281211115
10317.000002114,0.29242465381482485,0.4230247081183818
10317.000002125,0.7213375796178344,0.2514154281670205
10317.000002126,0.5121441308491668,0.2261575355100535
10317.000002132,0.14835847382431233,0.4358473824312334
10317.000002141,0.18799313893653516,0.5721503196631842
10317.000002142,0.12885428799117268,0.6768221663703794
10317.000002145,0.3321451717433571,0.5933246921581335
10317.000002146,0.1527526132404181,0.6753077816492451
10317.000002147,0.6331690456378416,0.3483965947641298
10317.000002148,0.6127837514934289,0.3176821983273596
10317.000002151,0.5051714752313554,0.4543639992741789
10317.000002157,0.3721677074041035,0.5714540588760035
10317.000002159,0.17673611111111112,0.6567361111111111
10317.000002161,0.5871337627042925,0.3769033170768028
10317.000002171,0.2683206106870229,0.6620229007633588
10317.000002172,0.4350151923653015,0.5502631916805751
10317.000002173,0.5905745062836625,0.1358168761220826
10317.000002177,0.4209352909189777,0.20440456769983686
10317.000002180,0.06753058146679328,0.8932022566050383
10317.000002184,0.08458864426419467,0.2567786790266512
10317.000002185,0.7088742034458343,0.26221383054047676
10317.000002186,0.5036537914017273,0.23009395463604443
10317.000002191,0.07926829268292683,0.7307692307692307
10317.000002193,0.40840275552707467,0.431352130727331
10317.000002197,0.19808790952547511,0.5786405503089659
10317.000002199,0.8798798798798799,0.07869938904421662
10317.000002200,0.615297929285815,0.2545428933652627
10317.000002201,0.0810077519379845,0.09011627906976744
10317.000002202,0.3702664796633941,0.4803646563814867
10317.000002205,0.10741666666666666,0.09533333333333334
10317.000002208,0.41038239692373424,0.41572313608203376
10317.000002211,0.5037346877801016,0.4043421969923314
10317.000002219,0.5802223522527794,0.09128145114101814
10317.000002220,0.4692982456140351,0.011988304093567251
10317.000002222,0.6546025952960259,0.2524330900243309
10317.000002229,0.01649776101814754,0.1647419278812161
10317.000002230,0.8851224105461394,0.09717514124293786
10317.000002237,0.5474659889370609,0.44775003737479446
10317.000002243,0.5300783202799534,0.4489251791368105
10317.000002244,0.09211927582534611,0.792332268370607
10317.000002247,0.29117859725234996,0.008604483007953724
10317.000002250,0.771805400024885,0.19186263531168346
10317.000002252,0.6484593837535014,0.32212885154061627
10317.000002253,0.2782778076303063,0.6395083288554541
10317.000002257,0.5216152019002376,0.461520190023753
10317.000002258,0.5106521174330995,0.44686931670563784
10317.000002261,0.5183609232921427,0.39560503613896014
10317.000002262,0.4802672467371038,0.47653822249844624
10317.000002273,0.7297548147575218,0.2644442725655503
10317.000002274,0.8952329652572044,0.09870724481551306
10317.000002276,0.5553439475889388,0.3948350727508189
10317.000002287,0.5468451242829828,0.39487904231440685
10317.000002290,0.2525377568705125,0.7057439960386234
10317.000002295,0.27056154282473055,0.33106447343543205
10317.000002304,0.668323249783924,0.0673076923076923
10317.000002310,0.7689317368993935,0.21349712330897216
10317.000002315,0.6532374100719425,0.27841726618705037
10317.000002319,0.7075471698113207,0.2619496855345912
10317.000002322,0.015702026656928977,0.9256892459375571
10317.000002325,0.47392499939162386,0.37181515099895357
10317.000002326,0.4828718303166443,0.35103028208561926
10317.000002329,0.4727858903849801,0.4765787976483975
10317.000002330,0.6392235609103079,0.3289053650499434
10317.000002331,0.7144872053193633,0.2704009671569615
10317.000002334,0.14530264558931935,0.6413711196658203
10317.000002336,0.5258358662613982,0.3590273556231003
10317.000002337,0.4696633457670334,0.5229708673686199
10317.000002345,0.5511372934053347,0.4118802160039273
10317.000002346,0.5975286849073257,0.21994704324801412
10317.000002347,0.4234384997785106,0.44135453068858593
10317.000002348,0.22057027334372237,0.7303626331971529
10317.000002349,0.6207951070336392,0.3313761467889908
10317.000002359,0.5093791281373844,0.3714663143989432
10317.000002369,0.6322886542470912,0.334286098594391
10317.000002371,0.49341769568323296,0.464537197673232
10317.000002372,0.6335315774568111,0.33087888228075146
10317.000002382,0.10859990727862773,0.8274223458507186
10317.000002384,0.22054590570719604,0.6813895781637717
10317.000002387,0.4570324736347499,0.4857471024329122
10317.000002389,0.7216844143272023,0.25653436592449175
10317.000002391,0.785917177455524,0.143967708177605
10317.000002396,0.3425499231950845,0.6513056835637481
10317.000002403,0.4349120082815735,0.49301242236024845
10317.000002404,0.0033527225723057035,0.494223622556148
10317.000002414,0.8502264763695411,0.13315101273395435
10317.000002418a,0.33105949399879114,0.5964942578361109
10317.000002421,0.06598984771573604,0.5097515362009084
10317.000002435,0.8261299901022765,0.1535796766743649
10317.000002437,0.3779900869190432,0.5575030529415991
10317.000002443,0.3877240630092341,0.5505703422053232
10317.000002444,0.3139295810845541,0.4746851709072218
10317.000002446,0.7442413939651509,0.2402039949001275
10317.000002450,0.06423484958581602,0.8381049266095044
10317.000002451,0.06847147022074136,0.05547688463140358
10317.000002452,0.5582022471910112,0.42067415730337077
10317.000002457,0.01441947565543071,0.9455056179775281
10317.000002458,0.6451323463436519,0.27456258411843876
10317.000002465,0.4080074056931266,0.4673686646609581
10317.000002466,0.17327709978463748,0.8129935391241924
10317.000002468,0.2291011942174733,0.7278441231929604
10317.000002471,0.5052957042299848,0.48312611012433393
10317.000002475,0.6478845393436141,0.3206801107156979
10317.000002482,0.8776695391532409,0.10790558261521169
10317.000002489,0.22247619047619047,0.7177777777777777
10317.000002492,0.4379236237394611,0.5200859646222517
10317.000002494,0.15149174471372018,0.40059862894660614
10317.000002498,0.3750828363154407,0.5798542080848244
10317.000002501,0.2746412863220131,0.5772586343644098
10317.000002503,0.5623186132245667,0.3423013569691741
10317.000002506,0.7208838203848895,0.2494654312188168
10317.000002511,0.18612161310649022,0.8022999369880277
10317.000002520,0.6314145470771977,0.32396251673360105
10317.000002529,0.3028925619834711,0.6483471074380165
10317.000002531,0.5173050041934582,0.288789488398099
10317.000002534,0.08660322891050999,0.15128835667700202
10317.000002537,0.36862089914945323,0.49853179424868366
10317.000002538,0.5419987737584304,0.3772736562436133
10317.000002545,0.25080558539205156,0.7360365198711063
10317.000002546,0.26910112359550564,0.6831460674157304
10317.000002563,0.13833157338965152,0.45987328405491024
10317.000002564,0.3905148095909732,0.5513046544428772
10317.000002567,0.6000291417747341,0.39661955413084654
10317.000002568,0.7588255553642156,0.17108661959703805
10317.000002575,0.7860453769212002,0.1844352281044157
10317.000002576,0.3181818181818182,0.5855614973262032
10317.000002577,0.3860124695039306,0.14150176199512063
10317.000002578,0.13324728193417068,0.8142779129226034
10317.000002587,0.5909436641143958,0.3492723492723493
10317.000002588,0.5155855096882898,0.45282224094355517
10317.000002589,0.24069189408542152,0.7455108045044131
10317.000002590,0.25314735984059417,0.7025631736255774
10317.000002597,0.5339003071107962,0.4235766595794945
10317.000002598,0.521034180543383,0.3911773298276366
10317.000002605,0.4363143631436314,0.5470559251047056
10317.000002606,0.4982295081967213,0.46990163934426227
10317.000002607,0.7194614443084455,0.21738066095471237
10317.000002609,0.8643971631205674,0.13049645390070921
10317.000002625,0.5894845894845895,0.3644133644133644
10317.000002631,0.6135029354207436,0.24021526418786693
10317.000002632,0.6844310210444271,0.2839049103663289
10317.000002637,0.7886415380723502,0.20073362003541614
10317.000002638,0.5371830985915493,0.3767605633802817
10317.000002645,0.09391941391941391,0.7173626373626374
10317.000002649,0.6909796710593523,0.25600163448769025
10317.000002650,0.6952045264817734,0.27743252017438086
10317.000002652,0.3422597737362165,0.5368752685092367
10317.000002655,0.7377733598409543,0.22127236580516899
10317.000002656,0.7919881305637982,0.20356083086053411
10317.000002669,0.2701664532650448,0.7176696542893726
10317.000002670,0.5194859384127514,0.45748143202870734
10317.000002683,0.3239344262295082,0.6212021857923498
10317.000002687,0.6795659459028166,0.2929865155988191
10317.000002689,0.19383657900020076,0.7310780967677173
10317.000002690,0.25501747378931605,0.673589615576635
10317.000002698,0.4442467688765632,0.5159070692271467
10317.000002703,0.2689655172413793,0.5554858934169279
10317.000002709,0.01652892561983471,0.18953168044077134
10317.000002710,0.5493586168432795,0.4431764554463941
10317.000002711,0.2172093631489473,0.18150908853145023
10317.000002712,0.5781086977141231,0.40434411457839325
10317.000002713,0.13115487914055507,0.7748433303491495
10317.000002715,0.287824975138514,0.24428185821849693
10317.000002717,0.7734845799361928,0.15189649060616803
10317.000002721,0.3244566364211859,0.6642329605401983
10317.000002734,0.6288102261553589,0.33972468043264503
10317.000002736,0.36450325970613995,0.46424053712172814
10317.000002739,0.8174211248285322,0.10027434842249656
10317.000002749,0.33862488403257396,0.5780847335326255
10317.000002751,0.259910375732506,0.12168217855911755
10317.000002752,0.13161875945537066,0.8208522440746344
10317.000002765,0.13496211131434543,0.7771100078390384
10317.000002770,0.49063307493540054,0.4896640826873385
10317.000002772,0.28637348149543274,0.6640926640926641
10317.000002773,0.7594420937157186,0.20388653816016297
10317.000002774,0.6125895797017238,0.28990896765446444
