id,count,Kingdom,Phylum,Class,Order,Family,Genus,count
10317.000045016,85,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,85
10317.000045016,44,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Fusicatenibacter,44
10317.000045016,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,2
10317.000045016,10,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,10
10317.000045016,707,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,707
10317.000045016,55,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-002,55
10317.000045016,14,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,14
10317.000045016,76,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,76
10317.000045016,16,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",16
10317.000045016,19,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,19
10317.000045016,176,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter,176
10317.000045016,236,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Acidaminococcaceae,Phascolarctobacterium,236
10317.000045016,43,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,43
10317.000045016,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",2
10317.000045016,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",3
10317.000045016,158,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,158
10317.000045016,4,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,4
10317.000045016,5,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinifilaceae,Butyricimonas,5
10317.000045016,37,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Romboutsia,37
10317.000045016,17,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,17
10317.000045016,14,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,14
10317.000045016,17,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter,17
10317.000045016,72,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-013,72
10317.000045016,10,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XI,Ezakiella,10
10317.000045016,70,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,70
10317.000045016,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,UBA1819,3
10317.000045016,137,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,137
10317.000045016,4,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Intestinimonas,4
10317.000045016,13,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemanella,13
10317.000045016,10,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,10
10317.000045016,40,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_ND3007_group,40
10317.000045016,1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",1
10317.000045016,12,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",12
10317.000045016,31,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",31
10317.000045016,13,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,13
10317.000045016,5,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter,5
10317.000045016,3,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,3
10317.000045016,108,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,108
10317.000045016,3,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,Coprobacter,3
10317.000045016,18,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_1,18
10317.000045016,19,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,19
10317.000045016,113,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",113
10317.000045016,4,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter,4
10317.000045016,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_UCG-001,3
10317.000045016,27,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-003,27
10317.000045016,47,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",47
10317.000045016,8,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,8
10317.000045016,2,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,2
10317.000045016,7,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",7
10317.000045016,4,Bacteria,"","","","","",4
10317.000045016,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter,2
10317.000045016,3,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemania,3
10317.000045016,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,2
10317.000045016,22,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,22
10317.000045016,30,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Subdoligranulum,30
10317.000045016,29,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,29
10317.000045016,110,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Subdoligranulum,110
10317.000045016,1740,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,1740
10317.000045016,49,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,49
10317.000045016,6,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,6
10317.000045016,207,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus_2,207
10317.000045016,70,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelotrichaceae_UCG-003,70
10317.000045016,125,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus_1,125
10317.000045016,18,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae_R-7_group,18
10317.000045016,367,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK4A136_group,367
10317.000045016,50,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,50
10317.000045016,128,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-002,128
10317.000045016,31,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,CAG-56,31
10317.000045016,10,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus_1,10
10317.000045016,2,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,2
10317.000045016,31,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_1,31
10317.000045016,17,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_UCG-004,17
10317.000045016,32,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae_R-7_group,32
10317.000045016,4,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_FCS020_group,4
10317.000045016,14,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,14
10317.000045016,22,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XI,Finegoldia,22
10317.000045016,14,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,14
10317.000045016,55,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_9,55
10317.000045016,106,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,106
10317.000045016,14,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus_3,14
10317.000045016,18,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK4A136_group,18
10317.000045016,17,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium_5,17
10317.000045016,42,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Butyricicoccus,42
10317.000045016,9,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_UCG-010,9
10317.000045016,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter,3
10317.000045016,44,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK4A136_group,44
10317.000045016,23,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",23
10317.000045016,1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,1
10317.000045016,14,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",14
10317.000045016,25,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-004,25
10317.000045016,17,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,17
10317.000045016,2,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Adlercreutzia,2
10317.000045016,48,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Sutterella,48
10317.000045016,42,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_UCG-010,42
10317.000045016,120,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_UCG-001,120
10317.000045016,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-005,3
10317.000045016,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Tyzzerella,2
10317.000045016,2,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Sutterella,2
10317.000045016,16,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Subdoligranulum,16
10317.000045016,10,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Eggerthellaceae,"",10
10317.000045016,3825,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_9,3825
10317.000045016,44,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_UCG-004,44
10317.000045016,25,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Catenibacterium,25
10317.000045016,71,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerofilum,71
10317.000045016,800,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",800
10317.000045016,9,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",9
10317.000045016,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,GCA-900066575,2
10317.000045016,15,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium_9,15
10317.000045016,17,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,17
10317.000045016,3,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,3
10317.000045016,2,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Weeksellaceae,Cloacibacterium,2
10317.000045016,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-002,3
10317.000045016,11,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Shuttleworthia,11
10317.000045016,4,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_AC2044_group,4
10317.000045016,5,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-003,5
10317.000045016,17,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_UCG-010,17
10317.000045016,8,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XIII,Family_XIII_UCG-001,8
10317.000045016,1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_UCG-001,1
10317.000045016,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XIII,Family_XIII_AD3011_group,2
10317.000045016,6,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,6
10317.000045016,5,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",5
10317.000045016,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XI,Anaerococcus,2
10317.000045016,6,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_UCG-008,6
10317.000045016,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-005,2
10317.000045016,102,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,102
10317.000045016,6,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,6
10317.000045016,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_1,3
10317.000045016,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnobacterium,3
10317.000045016,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium_9,2
10317.000045016,47,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,47
10317.000045016,221,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,221
10317.000045016,4,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Negativibacillus,4
10317.000045016,1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_FCS020_group,1
10317.000045016,9,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-005,9
10317.000045016,14,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_UCG-004,14
10317.000045016,4,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium_9,4
10317.000045016,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Flavonifractor,2
10317.000045016,44,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,44
10317.000045016,6,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",6
10317.000045016,6,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_6,6
10317.000045016,5,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XI,Anaerococcus,5
10317.000045016,19,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinifilaceae,Butyricimonas,19
10317.000045016,1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,1
10317.000045016,2,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,2
10317.000045016,14,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,"",14
10317.000045016,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Fusicatenibacter,2
10317.000045016,476,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_9,476
10317.000045016,428,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,428
10317.000045016,182,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megamonas,182
10317.000045016,55,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,"",55
10317.000045016,20,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelotrichaceae_UCG-003,20
10317.000045016,19,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",19
10317.000045016,18,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Catenibacterium,18
10317.000045016,16,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Eggerthellaceae,"",16
10317.000045016,14,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XI,Peptoniphilus,14
10317.000045016,12,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_UCG-004,12
10317.000045016,10,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,"","",10
10317.000045016,7,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Libanicoccus,7
10317.000045016,6,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,6
10317.000045016,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,3
10317.000045016,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XI,Finegoldia,3
10317.000045016,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_UCG-006,3
10317.000045016,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Peptococcus,3
10317.000045016,2,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,2
10317.000045016,2,Bacteria,Firmicutes,Clostridia,Clostridiales,"","",2
10317.000045016,2,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,"",2
10317.000045016,2,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,"",2
10317.000045016,1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus_3,1
10317.000045016,1,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Catenibacterium,1
10317.000069061,109,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,109
10317.000069061,15,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,15
10317.000069061,101,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,101
10317.000069061,17,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,17
10317.000069061,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,2
10317.000069061,105,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium_6,105
10317.000069061,45,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,45
10317.000069061,41,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,41
10317.000069061,29,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",29
10317.000069061,31,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,31
10317.000069061,5,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,5
10317.000069061,27,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,27
10317.000069061,28,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Fusicatenibacter,28
10317.000069061,5,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,5
10317.000069061,14,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,14
10317.000069061,98,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,98
10317.000069061,14,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,14
10317.000069061,7,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,"",7
10317.000069061,287,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter,287
10317.000069061,22,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,22
10317.000069061,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium_9,2
10317.000069061,30,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",30
10317.000069061,21,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,21
10317.000069061,51,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK4A136_group,51
10317.000069061,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Romboutsia,2
10317.000069061,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,2
10317.000069061,22,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,22
10317.000069061,20,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter,20
10317.000069061,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-013,2
10317.000069061,30,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,30
10317.000069061,19,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,19
10317.000069061,19,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemanella,19
10317.000069061,45,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,45
10317.000069061,18,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_ND3007_group,18
10317.000069061,2,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinifilaceae,Butyricimonas,2
10317.000069061,9,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,9
10317.000069061,41,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,41
10317.000069061,2,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,Coprobacter,2
10317.000069061,5,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",5
10317.000069061,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,GCA-900066575,3
10317.000069061,27,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-003,27
10317.000069061,16,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",16
10317.000069061,4,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,4
10317.000069061,4,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_UCG-001,4
10317.000069061,15,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,15
10317.000069061,5,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,5
10317.000069061,3,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,3
10317.000069061,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Subdoligranulum,3
10317.000069061,4,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,4
10317.000069061,19,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Subdoligranulum,19
10317.000069061,13,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,13
10317.000069061,6,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",6
10317.000069061,2,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,2
10317.000069061,29,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK4A136_group,29
10317.000069061,7,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,CAG-56,7
10317.000069061,4,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-002,4
10317.000069061,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Flavonifractor,3
10317.000069061,20,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,20
10317.000069061,15,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-014,15
10317.000069061,6,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_UCG-004,6
10317.000069061,8,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae_R-7_group,8
10317.000069061,6,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,6
10317.000069061,4968,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_9,4968
10317.000069061,53,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,53
10317.000069061,14,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,14
10317.000069061,2,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Butyricicoccus,2
10317.000069061,17,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_NK4A136_group,17
10317.000069061,4,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_FCS020_group,4
10317.000069061,4,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,"",4
10317.000069061,388,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_9,388
10317.000069061,19,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Sutterella,19
10317.000069061,23,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-002,23
10317.000069061,3,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-005,3
10317.000069061,40,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-002,40
10317.000069061,3,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,3
